id,title,rating,date,body,sentiment,category,satisfied
1128,très très bon Service,5,2023-12-21 00:00:00+00:00,très très bon Service. site web impeccable. système de livraison au top.....Tous les transports sont des professionnels......et travaillent comme des professionnels.....Merci Amazon...,Positive,Uncategorized,1
1129,Je travaille dans une boutique donnant…,1,2023-12-21 00:00:00+00:00,"Je travaille dans une boutique donnant sur rue. Sur mon compte Amazon sont bien notés les horaires de livraison. A chaque fois les colis sont déposés dans la rue ou sur les boîtes aux lettres et à chaque fois volés. 
A CHAQUE FOIS la réponse est la même : ""nous allons enquêter blablablaaaa"" et j'attends A CHAQUE FOIS une semaine pour recevoir un autre article !! Changez de transporteurs y'en a ras le bol! J'arrête mon compte Prime qui ne sert à RIEN!!",Neutral,Uncategorized,0
1130,Catastrophique impossible d'annuler un…,1,2023-12-21 00:00:00+00:00,"Catastrophique impossible d'annuler un article service client injoignable.
livraison prévue a une date mais n'est toujours pas parti...
que du beaux travail",Negative,Uncategorized,0
1131,Site à éviter autant que possible,1,2023-12-21 00:00:00+00:00,"Un conseil : passez commande sur les sites des professionnels. Si vraiment vous trouvez le produit nulle part ailleurs, bonne chance pour l'obtenir ! Commande passée le 17/12, livraison indiquée le 20/12. Je valide la commande et la date de livraison passe au 22/12.... Le 19/12, un mél pour m'informer qu'un seul article me sera livré, l'autre quand il sera disponible. Impossible d'annuler la commande. Je contacte le service client qui me dit notamment que je pourrai modifier l'adresse de livraison quand le produit sera expédié. Mél le lendemain qui m'indique que le produit est expédié et une date de livraison. Impossible de modifier l'adresse en ligne. Je recontacte le service client qui m'indique qu'on ne peut plus modifier l'adresse de livraison car le produit est expédié !!! J'essaie donc d'annuler ma commande mais vu les infos contradictoires et leur manque de professionnalisme, je pense que je vais devoir me battre et m'armer de courage !",Negative,Uncategorized,0
1132,Client depuis 2013 et ras pour…,5,2023-12-01 00:00:00+00:00,"Client depuis 2013 et ras pour l'instant. Le service client et au top et si vous voulez un conseil, ne prenez que de produit en livraison prime pour être sûr de n'avoir aucune déconvenue.",Positive,Uncategorized,1
1133,AMAZON DEVIENT MINABLE,1,2023-12-19 00:00:00+00:00,"JE SUIS CLIENTE AMAZON, MAIS CES DERNIERS TEMPS, AMAZON DEVIENT TRÈS MALSAIN, COLIS EN RETARD, COLIS OUVERT, COLIS DÉTÉRIORÉ,  ET SI ON LEUR TRANSMET NOTRE MECONTENTEMENT, AMAZON LE REFUSE ET DESIRE QUE L ON METTE QUE TOUT VA BIEN, ALORS QUE CELA NE VA PLUS BIEN AVEC AMAZON.  AMAZON DEVIENT PITOYABLE MINABLE ZT VA PERDRE DES CLIENTS, TANT MIEUX",Negative,Uncategorized,0
1134,Service à la clientèle de m*rde!,1,2023-12-21 00:00:00+00:00,"J’ai essayé pendant presque 1h30 (et encore là, je suis généreuse...) d’avoir une explication face à un frais de livraison qui n’avait pas de sens dans ma commande... Au moins 6 agents(tout aussi incompétents l’un que l’autre) et 5 transferts plus tard, aucune réponse à ma question… Ils me répondaient tous avec des explications bidons que j’expliquais à mon tour car elles ne faisaient aucun sens. Ensuite, j’ai essayé d’appeler en me disant que ça allait être mieux (qu’on allait plus se comprendre de vive voix). 10 essaies plus tard, sans succès (je n’ai reçu aucun appel de leurs part et l’application disait appel terminé comme si on m’avait contacté..?) Très déçue de cette expérience! J’ai eue une conversation quelques jours auparavant avec un agent spécialement attentif à mes besoins qui m’a conseillé de les recontacter une fois ma commande arrivée, ce que j’ai fait, mais je suis extrêmement déçue du résultat…",Neutral,Uncategorized,0
1135,Traumatisé par le site Amazon,1,2023-12-16 00:00:00+00:00,"Traumatisé par le site Amazon, je n'achèterai plus rien sur Amazon. J'ai été arnaqué 3 jours avant de recevoir le colis. Il a demandé un remboursement car il n'avait pas reçu de colis. Numéro de suivi LS906969910NL et 2 colis LS906950051NL
Numéro de commande 1 Numéro de commande : 171-2147554-5336319
2 Numéro de commande 171-7338628-8015552
Numéro de plainte à la police Pays-Bas 231218-PS029647734",Neutral,Uncategorized,0
1136,Les livraisons par les livreurs ne son…,1,2023-12-20 00:00:00+00:00,Les livraisons par les livreurs ne son pas fait il vous marque qu'il n'y avait personne et qu'il y aura une nouvelle tentative de livraison en sachant que j'ai été chez moi a l'heure où le livreur et venu,Neutral,Books,0
1137,Amazon à fuir c'est un site qui ne sert…,1,2023-11-19 00:00:00+00:00,Amazon à fuir c'est un site qui ne sert à rien pour moi ayant aller sur leur site pour des produits et visionner les commentaires des clients sur les produits j'ai voulu faire un essai mais comme d'hab j'ai payé et le colis au jour d'aujourd'hui n'est toujours pas la Amazon m'a répondu peut-être qu'il est perdu c'est la première fois que j'entends ça par un site et les autres personne leur colis sont aussi perdu pourtant c'est pas les mêmes produits je pense que c'est une vitrine plus qu'autre chose et que vous perdez votre temps à commander sur leur site et en plus quand ça arrive c'est des produits de bas de gamme fin pour moi avec Amazon de M**** première commande et dernière mon évaluation pour Amazon et- 10 bonne journée ou bonne soirée à ceux qui lisent ce commentaire et courage à vous pour vous produits,Neutral,Uncategorized,0
1138,Cadeau de Noël commandé,1,2023-12-20 00:00:00+00:00,Cadeau de Noël commandé! Livré à une mauvaise adresse et refus de me remboursé merci Amazon vous avez perdu une cliente. Service client desastreux!!! Je vais retourner sur le site de cdiscount au moins j'ai jamais eu de problème avec eux.,Neutral,Uncategorized,0
1139,Fuir tous les vêtemnts sur Amazon,2,2023-12-20 00:00:00+00:00,"Tous les vêtements achetés sur Amazon hors marque sont juste des torchons. Contre-façons, mauvaise qualité et rien à voir avec les produits affichés. Dommage d'Amazon ne protège pas ses clients davantage. Mauvaise politique de fidélisation client.",Neutral,Clothing,0
1140,Amazon,1,2023-12-11 00:00:00+00:00,"J'ai acheté une carte cadeau de 100€ qui a été volée avant même d'être livrée. Elle n'a même pas est flashée pour sortie de l'entrepôt mais a été utilisée par le voleur. Amazon a débité le montant sur mon compte bancaire. Plusieurs contacts avec le service client qui n'en a rien a faire ""ils ne peuvent pas faire grand chose"" en résumé il ne servent à rien. Je dois recevoir un mail depuis lundi. En attendant pas de carte cadeau donc pas de cadeau de noël. Cette affaire dure depuis le 11 decembre",Positive,Uncategorized,0
1141,Tout est respecté,5,2023-12-20 00:00:00+00:00,"Tout est respecté ! Livraison, timing, R.A.S",Neutral,Uncategorized,1
1142,Livreur Amazon qui vole un colis dans ma boîte!,1,2023-12-20 00:00:00+00:00,"Le livreur Amazon a volé le colis qui avait été déposé juste avant par la poste en déposant les colis Amazon. 
Réclamation faite à Amazon avec vidéo à la clé. Le format ne leur va pas (ça n’est pas mon problème, j’ai même fait des photos de la vidéo!!!), ils vous demandent 10 fois de quelle commande il s’agit quand vous répondez à leur propre mail. 
Au moins 5 appels, ils ne comprennent rien, redemande de quelle commande il s’agit, obligée de ré expliquer à chaque fois, vous passent de services en service, puis finalement vous disent que le bon service va vous rappeler, mais oh surprise pas d’appel… vous devez accepter que les données soient transmises au service de livraison et au livreur voleur (y compris votre identité) mais par contre vous n’avez droit à aucune information de leur part! D’ailleurs même quand vous donnez votre accord, ils vous redemandent votre accord (ça fait déjà 4 fois qu’on me redemande quand même!!).
Ça va faire 1 mois que ça dure et toujours aucun remboursement pour le vol. 
Du grand n’importe quoi alors même que c’est leur personnel qui a volé mon sweat !
Donc Amazon sont des voleurs et cela ne les gêne pas!!
Je suis écœurée de leur service client, de leur absence de suivi et de considération et de leur manque de sens commercial!",Positive,Books,0
1143,Plus que déçue par Amazon,1,2023-12-20 00:00:00+00:00,"Plus que déçue par Amazon 
Au moment de commander « livré avant Noël «  et à l’accusé de la commande « livré entre le 27 et 29 décembre »
Comment j’explique à mon petit fils de 3 ans que le Père Noël est en retard 😡
Mes +/- 500 € eux sont bien partis de mon compte le 19 décembre 
C’est vraiment pas sérieux 
Il faut boycotter les achats chez les géants d’internet 😡😡😡😡",Negative,Uncategorized,0
1144,J'achète quasiment tout sur Amazon car…,5,2023-12-20 00:00:00+00:00,"J'achète quasiment tout sur Amazon car j'apprécie le modèle de vente, un site facile si vous avez un problème il est rapidement réglé,  le retour est simple bref ce site est recommandable. Je donne rarement mon avis et je trouve dans ces avis sur trust un manque de justice envers ce site.  Ah j'oubliais les livraisons sont bien gérées",Positive,Uncategorized,1
1145,Livraison,3,2023-12-19 00:00:00+00:00,"J'ai passé une commande sur Amazon qui devait être livré à mon domicile, j'ai reçu des messages qui mentionnent une tentative de livraison
à 2 reprises, alors que j'étais présente
. Dernier message, le colis est à la poste mais LAQUELLE ? j'ai fini par trouver la poste en question. Je ne vous reconnais plus Amazon !!!
Je vous accorde encore le bénéfice du doute.",Neutral,Uncategorized,0
1146,Pour moi fiable et très rapide,4,2023-12-20 00:00:00+00:00,"Franchement je suis surpris par les avis négatifs, depuis 10 ans j’ai du avoir 2 ou 3 incidents qui tous ont été réglés (remboursement); si on compare avec AliExpress, je me suis désinscrit de ce site face aux « pertes » de colis de plus en plus fréquentes, et refus de remboursement quand le transporteur (ATTENTION À CAINAIO VOYEZ LES AVIS SUR CE TRANSPORTEUR ESCROC) prétend la livraison effectuée; je préfère payer un peu plus cher Amazon (quoique de moins en moins vrai) pour un service très rapide et sûr.",Neutral,Uncategorized,1
1147,Livraison prévue et garantie a une date…,1,2023-12-19 00:00:00+00:00,"Livraison prévue et garantie a une date entre 14 et 22h.
Et...
A 19h15
On change pour garantir le lendemain.
Juste inadmissible.",Neutral,Uncategorized,0
1148,Impossible de payer sur leur site,1,2023-12-19 00:00:00+00:00,"Impossible de payer sur leur site, pour un géant du e-commerce c'est quand même problématique. Vaut mieux trouver une alternative et ne ce passer de leur service.",Negative,Uncategorized,0
1149,Parfait,5,2023-12-16 00:00:00+00:00,"Jamais aucun problème. Livraison rapide, soigné et service client très réactif.",Neutral,Uncategorized,1
1150,Des livreurs avec parfois un caillou en…,1,2023-12-15 00:00:00+00:00,"Des livreurs avec parfois un caillou en guise de cerveau: ne prend pas la peine d’utiliser la sonnette, ni le téléphone et au lieu de cela jette le colis ( un livre ) au dessus du portail, sauf que ce génie ne savait pas qu’il y avait une véranda derrière… livre perché sur la verrière à aller chercher en pleine nuit pour qu’il ne prenne pas la pluie annoncée, 
Service de livraison num au possible et même pas moyen de faire une réclamation sur le site Amazon, il n’y a pas de catégorie correspondante, pas de case contact, comme fait exprès pour éviter les commentaires négatifs.",Neutral,Books,0
1151,Voleur,1,2023-12-19 00:00:00+00:00,"Amazon m'envoie un colis vide que je leur retourne vide pour remboursement et après 1 mois de bataille, Amazon m'annonce que je ne serais jamais remboursé car si le colis était vide, il fallait que j'aille porter plainte au commissariat et que j'appelle ensuite Amazon pour enquête. L'histoire m'a coûté 1000 Euros donc autant dire qu'Amazon c'est sans moi maintenant",Neutral,Uncategorized,0
